t,x,y
0.0,-9.103315610813414e-07,1.8937426676563125e-07
0.012384851,-4.063599298555556e-06,8.72605776950806e-07
0.029431653,-8.833537108137238e-06,1.985466546825616e-06
0.048945944,-1.442471895651571e-05,3.5941918315963908e-06
0.063359713,-2.1397792693122336e-05,4.171309057659318e-06
0.077988552,-2.9001939286266674e-05,4.381307352485826e-06
0.096868549,-3.69972633014002e-05,4.482183937593769e-06
0.115911984,-4.614981834122518e-05,5.406996049238432e-06
0.153660967,-5.665249202985341e-05,1.0581380165472411e-05
0.170335743,-6.742608902071418e-05,1.7136705146495942e-05
0.18880398,-7.739798721973206e-05,2.362652324285411e-05
0.204995733,-8.573304117623966e-05,2.95102054595276e-05
0.217497158,-9.213828320107052e-05,3.467076337773591e-05
0.229054127,-9.734321053297447e-05,3.948994860408024e-05
0.240462419,-0.0001015991218986309,4.409547886482959e-05
0.253825976,-0.00010499761747599905,4.851455701985227e-05
0.264545289,-0.00010781673571555114,5.273613595780475e-05
0.277543582,-0.00011047879364587624,5.673697626914294e-05
0.289205345,-0.00011301578654748182,6.054969425383456e-05
0.301504338,-0.00011544208644696102,6.419593295864542e-05
0.312979317,-0.00011776928840385135,6.769315110317963e-05
0.328924914,-0.00012000769985698496,7.105686657111294e-05
0.344440189,-0.00012216674689287822,7.430126853244837e-05
0.356092111,-0.00012408006883750898,7.717607090347426e-05
0.367970355,-0.00012530003358096793,7.900755604062378e-05
0.379063719,-0.0001262166117698511,8.031827802048252e-05
0.392488429,-0.00012733399976850614,8.054401586417379e-05
0.404956044,-0.00012875647681002706,8.031569339512416e-05
0.416204395,-0.0001305197282445306,8.002798297648047e-05
0.426549974,-0.0001326477980975625,7.97336331504854e-05
0.441650903,-0.00013515724648052382,7.944027308893348e-05
0.4564266,-0.00013806401238339924,7.914925480116512e-05
0.469509424,-0.00014137676402486803,7.88601031408401e-05
0.482682936,-0.00014506880743089118,7.85721498225225e-05
0.496587557,-0.00014912632454142875,7.828515108262513e-05
